NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.1357256,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.2077058,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.3099902,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.4097753,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.5084016,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.6084593,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.7088401,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,5,17,13,27,0.8000469,0
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,0,2,5,17,13,27,0.9093763,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,0,2,5,17,13,27,1.009191,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,0,2,5,17,13,27,1.110787,4
0,1,2,1,0,0.3075551,0.5085009,8.107554,15,3,3,27,27,27,0,2,5,17,13,27,1.208094,4
2,1,2,1,0.3085001,0.3075551,1.008503,7.607552,15,3,3,27,27,27,0,2,5,17,13,27,1.308718,4
2,1,2,1,0.3085001,0.3075551,1.508505,7.10755,15,3,3,27,27,27,0,2,5,17,13,27,1.408507,4
2,1,2,1,0.3085001,0.3075551,2.008507,6.607548,15,3,3,27,27,27,0,2,5,17,13,27,1.507831,4
2,1,2,1,0.3085001,0.3075551,2.508508,6.107546,15,3,3,27,27,27,0,2,5,17,13,27,1.600933,4
2,1,2,1,0.3085001,0.3075551,3.00851,5.607544,15,3,3,27,27,27,0,2,5,17,13,27,1.70804,4
2,1,2,1,0.3085001,0.3075551,3.508511,5.107544,15,3,3,27,27,27,0,2,5,17,13,27,1.809093,4
2,1,2,1,10.3085,0.3075551,4.00851,4.607544,15,3,3,27,27,27,0,2,5,17,13,27,1.907951,4
2,1,2,1,10.3085,0.3075551,4.50851,4.107545,15,3,3,27,27,27,0,2,5,17,13,27,2.008033,4
2,1,2,1,0.3085001,0.3075551,5.008509,3.607546,15,3,3,27.3,27,27.3,0,2,5,17,13,27,2.10068,4
2,1,2,1,0.3085001,0.3075551,5.508509,3.107546,15,3,3,27.3,27,27.3,0,2,5,17,13,27,2.210042,4
