NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,13,17,27,0.112994,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.2065497,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.3018099,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.4012495,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.5013978,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.6095812,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,13,17,27,0.7013111,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,0.8013338,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,0.9009123,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.001304,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.100977,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.201357,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.301233,3
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.400693,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,13,17,27,1.501909,3
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,3,27,27,27,0,2,7,13,17,27,1.601241,3
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,3,27,27,27,0,2,7,13,17,27,1.704479,3
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,3,27,27,27,0,2,7,13,17,27,1.801212,3
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,3,27,27,27,0,2,7,13,17,27,1.90131,3
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,3,27,27,27,0,2,7,13,17,27,2.002431,3
0,1,2,2,0,4.207551,8.008499,0.6085013,15,3,2.7,27,27,26.5,0,2,7,13,17,27,2.101351,1
2,2,2,2,0.4085038,0.2084963,7.808498,0.808502,15,3,2.7,27,27,26,0,2,7,13,17,27,2.201739,3
2,2,2,2,0.4085038,0.2084963,7.308496,1.308504,15,3,2.7,27,27,25.49999,0,2,7,13,17,27,2.306189,3
2,2,2,2,0.4085038,0.2084963,6.808494,1.808506,15,3,2.7,27,27,24.99999,0,2,7,13,17,27,2.401804,3
2,2,2,2,0.4085038,0.2084963,6.308492,2.308507,15,3,2.7,27,27,24.49999,0,2,7,13,17,27,2.502131,3
2,2,2,2,0.4085038,0.2084963,5.80849,2.80851,15,3,2.7,27,27,23.99999,1,2,7,13,17,27,2.601969,3
2,2,2,2,0.4085038,0.2084963,5.308488,3.308511,15,3,2.7,27,27,23.49999,1,2,7,13,17,27,2.702571,3
2,2,2,2,0.4085038,0.2084963,4.808486,3.808513,15,3,2.7,27,27,22.99998,1,2,7,13,17,27,2.802866,3
2,2,2,2,4.408504,0.2084963,4.308485,4.308515,15,3,2.7,27,27,22.49998,1,2,7,13,17,27,2.901934,3
2,2,2,2,0.4085038,0.2084963,3.808482,4.808517,15,3,2.7,27,27,21.99998,1,2,7,13,17,27,3.00238,3
2,2,2,2,0.4085038,0.2084963,3.308481,5.308519,15,3,2.7,27,27,21.49998,1,2,7,13,17,27,3.102451,3
2,2,2,2,0.4085038,0.2084963,2.808479,5.808521,15,3,2.7,27,27,20.99998,1,2,7,13,17,27,3.201561,3
2,2,2,2,0.4085038,0.2084963,2.308477,6.308523,15,3,2.7,27,27,20.49998,1,2,7,13,17,27,3.301495,3
2,2,2,2,0.4085038,0.2084963,1.808475,6.808525,15,3,2.7,27,27,19.99997,1,2,7,13,17,27,3.402659,3
2,2,2,2,0.4085038,0.2084963,1.308473,7.308527,15,3,2.7,27,27,19.49997,1,2,7,13,17,27,3.501941,3
2,2,2,2,0.4085038,0.2084963,0.9084718,7.708529,15,3,2.7,27,27,19.09997,1,2,7,13,17,27,3.600157,3
0,1,2,2,0,4.207551,0.5084704,8.10853,15,3,2.7,27,27,18.49997,1,2,7,13,17,27,3.703186,1
1,1,1,2,19.90756,4.707551,0.5075253,0.1085298,15,3,2.7,27,27,17.99997,1,2,7,13,17,27,3.807833,1
1,1,1,2,19.40756,5.207551,0.5075253,0.1085298,15,3,2.7,27,27,17.49996,1,2,7,13,17,27,3.901528,1
1,1,1,2,18.90756,5.707552,0.5075253,0.1085298,15,3,2.7,27,27,16.99996,1,2,7,13,17,27,4.002345,1
1,1,1,2,18.40756,6.207554,0.5075253,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.102142,1
1,1,1,2,17.90755,6.707556,0.5075253,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.202296,1
1,1,1,2,17.40755,7.207557,0.5075253,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.301332,1
1,1,1,2,16.90755,7.707559,0.5075253,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.405034,1
1,1,2,2,16.40755,8.207561,0.5084704,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.504916,1
1,1,2,2,15.90755,8.707563,0.5084704,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.613197,1
1,1,2,2,15.40755,9.207565,0.5084704,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.704916,1
1,1,2,2,14.90754,9.707567,0.5084704,0.1085298,15,3,2.7,27.3,27.3,16.99996,1,2,7,13,17,27,4.804536,1
