NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,21,27,25,0.114176,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,21,27,25,0.204747,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,21,27,25,0.3038912,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,21,27,25,0.4038324,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,21,27,25,0.5035173,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,0.6036906,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,0.7034188,1
0,1,2,2,0,1.707554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,0.8044046,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,0.9038068,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,1.004279,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,1.104463,1
0,1,2,2,0,3.707552,0.3085001,0.3085,15,3,3,27,27,27,0,2,7,21,27,25,1.20391,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,3,27,27,27,0,2,7,21,27,25,1.304118,1
0,1,2,1,0,4.707551,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.403459,1
0,1,2,1,0,5.207551,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.504165,1
0,1,2,1,0,5.707551,0.3085,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.604179,1
0,1,2,1,0,6.207554,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.713093,1
0,1,2,1,0,6.707556,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.803818,1
0,1,2,1,0,7.207557,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,1.90442,1
0,1,2,1,0,7.70756,0.3085,0.3075551,15,3,3,27,27,27,0,2,7,21,27,25,2.004108,1
0,1,2,2,0,8.207561,0.3085001,0.3085001,15,3,3,27.3,26.5,27,0,2,7,21,27,25,2.10335,1
0,1,2,2,0,8.707563,0.3085,0.3085001,15,3,3,27.3,26,27,0,2,7,21,27,25,2.204611,1
0,1,2,2,0,9.207565,0.3085001,0.3085001,15,3,3,27.3,25.49999,27,0,2,7,21,27,25,2.304214,1
0,1,2,2,0,9.707567,0.3085001,0.3085001,15,3,3,27.3,24.99999,27,0,2,7,21,27,25,2.404756,1
1,1,2,1,14.40754,10.20757,0.3085001,8.307555,15,3,3,27.3,24.49999,27,1,2,7,21,27,25,2.502845,1
1,1,2,2,13.90754,10.70757,0.3085001,0.3085001,15,3,3,27.3,23.99999,27,1,2,7,21,27,25,2.601388,1
1,1,2,2,13.40754,11.20757,0.3085001,0.3085001,15,3,3,27.3,23.49999,27,1,2,7,21,27,25,2.70326,1
1,1,2,2,12.90753,11.70757,0.3085001,0.3085,15,3,3,27.3,22.99998,27,1,2,7,21,27,25,2.80939,1
1,1,2,2,12.40753,12.20758,0.3085001,0.3085001,15,3,3,27.3,22.49998,27,1,2,7,21,27,25,2.903159,1
1,1,2,2,11.90753,12.70758,0.3085001,0.3085001,15,3,3,27.3,21.99998,27,1,2,7,21,27,25,3.009594,1
1,1,2,2,11.40753,13.20758,0.3085001,0.3085001,15,3,3,27.3,21.49998,27,1,2,7,21,27,25,3.103764,1
1,1,2,2,10.90753,13.70758,0.3085001,0.3085001,15,3,3,27.3,20.99998,27,1,2,7,21,27,25,3.208809,1
1,1,1,1,10.40753,14.20758,2.307555,8.307554,15,3,3,27.3,20.49998,27,1,2,7,21,27,25,3.303432,1
1,1,2,2,9.907525,14.70759,0.3085001,0.3085001,15,3,3,27.3,19.99997,27,1,2,7,21,27,25,3.403322,1
1,1,2,2,9.407523,15.20759,0.3085001,0.3085001,15,3,3,27.3,19.49997,27,1,2,7,21,27,25,3.502582,1
1,1,2,2,8.907521,15.70759,0.3085001,0.3085001,15,3,3,27.3,18.99997,27,1,2,7,21,27,25,3.604712,1
1,1,2,2,8.407519,16.20759,0.3085001,0.3085001,15,3,3,27.3,18.49997,27,1,2,7,21,27,25,3.704018,1
1,1,2,2,7.907517,16.70759,0.3085001,0.3085001,15,3,3,27.3,17.99997,27,1,2,7,21,27,25,3.804462,1
1,1,2,2,7.407516,17.2076,0.3085001,0.3085001,15,3,3,27.3,17.49996,27,1,2,7,21,27,25,3.904102,1
5,1,2,2,5.411472,17.7076,0.3085,0.3085,15,3,3,27.3,16.99996,27,1,2,7,21,27,25,4.01406,1
5,1,2,2,4.91147,18.2076,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.103017,1
5,1,2,2,4.411468,18.7076,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.203138,1
1,1,2,2,5.407508,19.2076,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.304513,1
1,1,2,2,4.907506,19.7076,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.403364,1
1,0,2,2,4.407504,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.502792,1
1,0,2,2,3.907502,0,0.3085,0.3085,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.602751,1
1,0,2,2,3.4075,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.707159,1
1,0,2,2,2.907498,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.803471,1
1,0,2,2,2.407496,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,4.905775,1
1,0,2,2,1.907494,0,0.3085,0.3085001,15,3,2.7,27.3,16.99996,26.7,1,2,7,21,27,25,5.003251,1
1,0,2,2,1.407493,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,26.3,1,2,7,21,27,25,5.113358,1
1,0,2,2,0.9074906,0,0.3085001,0.3085001,15,3,2.7,27.3,16.99996,25.8,1,2,7,21,27,25,5.205157,1
1,0,6,6,0.5074891,0,4.657712,6.957749,15,3,2.7,27.3,16.99996,25.7,1,2,7,21,27,25,5.313611,3
1,0,6,6,0.5074891,0,4.457711,7.15775,15,3,2.7,27.3,16.99996,25.7,1,2,7,21,27,25,5.404106,3
1,2,6,6,0.5074891,0.108566,3.957709,7.657752,15,3,2.7,27.3,16.99996,25.7,1,2,7,21,27,25,5.504204,3
1,2,1,6,0.5074891,0.108566,15.10755,8.157754,15,3,2.7,27.3,16.99996,25.29999,1,2,7,21,27,25,5.603542,3
1,2,1,6,0.5074891,0.108566,14.60755,8.657756,15,3,2.7,27.3,16.99996,24.79999,1,2,7,21,27,25,5.704464,3
1,2,1,6,0.5074891,0.108566,14.10755,9.157758,15,3,2.7,27.3,16.99996,24.69999,1,2,7,21,27,25,5.804683,3
1,2,1,6,0.5074891,0.108566,13.60754,9.657761,15,3,2.7,27.3,16.99996,24.69999,1,2,7,21,27,25,5.903937,3
1,2,1,6,0.5074891,0.108566,13.10754,10.15776,15,3,2.7,27.3,16.99996,24.69999,1,2,7,21,27,25,6.003234,3
1,1,1,6,0.5074891,4.107621,12.60754,10.65776,15,3,2.7,26.8,16.49996,24.69999,1,2,7,21,27,25,6.103619,3
1,6,1,6,0.5074891,0.7578248,12.10754,11.15777,15,3,2.7,26.3,15.99996,24.69999,1,2,7,21,27,25,6.205002,3
1,6,1,6,0.5074891,0.7578248,11.60754,11.65777,15,3,2.7,25.8,15.49996,24.69999,1,2,7,21,27,25,6.303413,3
1,6,1,1,0.5074891,0.7578248,11.20753,13.40757,15,3,2.7,25.29999,14.99995,24.69999,1,2,7,21,27,25,6.405365,3
1,2,2,2,0.9074906,1.708565,3.208481,1.408519,15,3,2.7,24.79999,14.69995,24.69999,1,2,7,21,27,25,6.502614,2
1,2,2,2,1.207492,1.408563,3.308481,2.308519,15,3,2.7,24.29999,14.29995,24.69999,1,2,7,21,27,25,6.613202,4
1,2,2,2,1.207492,1.408563,3.808483,1.808517,15,3,2.7,23.79999,13.79995,24.69999,1,2,7,21,27,25,6.703103,4
1,2,2,2,1.207492,1.408563,3.908484,1.708517,15,3,2.7,23.29999,13.69995,24.69999,1,2,7,21,27,25,6.803756,0
1,2,2,2,1.207492,1.408563,3.908484,1.708517,15,3,2.7,22.79998,13.69995,24.69999,1,2,7,21,27,25,6.901806,0
1,2,2,2,1.207492,1.408563,3.908484,1.708517,15,3,2.7,22.29998,13.69995,24.69999,1,2,7,21,27,25,7.005356,0
1,2,2,2,1.207492,1.408563,3.908484,1.708517,15,3,2.7,21.79998,13.69995,24.69999,1,2,7,21,27,25,7.105455,0
1,2,2,0,1.207492,1.408563,3.908484,0,15,3,2.7,21.29998,13.69995,24.69999,0,2,7,21,27,25,7.203439,0
1,2,2,2,1.207492,1.408563,3.908484,4.708517,15,3,2.7,20.79998,13.69995,24.69999,1,2,7,21,27,25,7.304574,0
1,2,2,6,1.607493,1.008562,3.908483,0.3578176,15,3,2.7,20.29997,13.69995,24.69999,1,2,7,21,27,25,7.403894,2
1,0,2,6,1.907494,0,3.908483,0.3578176,15,3,2.7,19.79997,13.69995,24.69999,0,2,7,21,27,25,7.504094,0
1,2,2,6,1.907494,0.7085608,3.908483,0.7578191,15,3,2.7,19.29997,13.29995,24.69999,0,2,7,21,27,25,7.604791,0
1,2,2,6,1.907494,0.7085608,3.908483,1.257821,15,3,2.7,18.79997,12.79995,24.69999,1,2,7,21,27,25,7.704639,0
1,2,2,6,1.907494,0.7085608,3.908483,1.757823,15,3,2.7,18.29997,12.29994,24.69999,1,2,7,21,27,25,7.805182,0
1,0,2,6,1.907494,0,3.908483,2.257824,15,3,2.7,17.79996,11.79994,24.69999,0,2,7,21,27,25,7.904851,0
1,0,2,6,1.907494,0,4.308485,2.357825,15,3,2.7,17.29996,11.29994,24.69999,0,2,7,21,27,25,8.00364,4
1,1,2,6,1.907494,2.707616,4.508485,2.657826,15,3,3.2,17.29996,10.79994,24.69999,0,2,7,21,27,25,8.104934,4
1,1,2,0,1.907494,2.707616,4.508485,0,15,3,3.699999,17.29996,10.29994,24.69999,0,2,7,21,27,25,8.215037,4
1,2,2,0,1.907494,0.7085608,5.008487,0,15,3,4.199999,17.29996,9.799934,24.69999,0,2,7,21,27,25,8.314427,4
1,2,2,0,1.907494,0.7085608,5.508489,0,15,3,4.699998,17.29996,9.699934,24.69999,0,2,7,21,27,25,8.403831,4
1,2,2,0,1.907494,0.7085608,6.008491,0,15,3,5.199998,17.29996,9.699934,24.69999,0,2,7,21,27,25,8.513378,4
1,2,2,0,1.907494,0.7085608,6.508493,0,15,3,5.699997,17.29996,9.699934,24.69999,0,2,7,21,27,25,8.60422,4
1,2,2,0,1.907494,0.7085608,7.008495,0,15,3,6.199997,17.29996,100,100,0,2,7,21,27,25,8.70436,4
1,2,2,0,1.907494,0.7085608,7.508497,0,15,3,6.699996,17.29996,100,100,0,2,7,21,27,25,8.805258,4
1,2,2,2,1.907494,0.7085608,7.908499,4.708501,15,3,7.199996,17.29996,100,100,1,2,7,21,27,25,8.905591,0
1,2,2,2,2.007495,0.6085604,7.908499,4.708502,15,3,7.699996,17.29996,100,100,1,2,7,21,27,25,9.018608,2
1,2,2,2,2.507497,0.1085584,7.908499,4.708501,15,3,8.199996,17.29996,100,100,1,2,7,21,27,25,9.104239,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,8.699998,17.29996,100,100,1,2,7,21,27,25,9.210162,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,9.2,17.29996,100,100,1,2,7,21,27,25,9.3062,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,9.700002,17.29996,100,100,1,2,7,21,27,25,9.410742,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,10.2,17.29996,100,100,0,2,7,21,27,25,9.503229,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,10.70001,17.29996,100,100,0,2,7,21,27,25,9.606715,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,11.20001,17.29996,100,100,0,2,7,21,27,25,9.704226,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,11.70001,17.29996,100,100,0,2,7,21,27,25,9.80502,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.20001,17.29996,100,100,0,2,7,21,27,25,9.912966,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.00504,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.10414,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.21247,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.3046,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.4035,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.50433,2
1,2,2,2,2.607497,0.008558032,7.908499,4.708501,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.60542,4
1,0,2,2,2.607497,0,8.3085,4.3085,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.70381,4
1,0,2,2,2.607497,0,8.608501,4.008499,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.80459,4
1,0,2,2,3.007499,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,10.90312,2
1,0,2,2,3.4075,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.00409,3
1,0,2,2,3.4075,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.10456,3
1,0,2,2,3.4075,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.2031,3
1,0,2,2,3.807502,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.30378,2
1,0,2,2,4.307503,0,0.6085013,0.008498904,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.40311,2
1,0,2,2,4.507504,0,0.4085005,0.2084997,15,3,12.70001,17.29996,100,100,0,2,7,21,27,25,11.50323,3
1,0,2,2,4.507504,0,0.008498904,0.6085012,15,3,12.70001,17.29996,100,100,1,2,7,21,27,25,11.60568,3
1,1,2,2,4.807505,19.80761,0.008498904,0.6085013,15,3,12.70001,17.29996,100,100,1,2,7,21,27,25,11.7031,2
1,1,2,2,5.307507,19.3076,0.008498904,0.6085013,15,3,12.70001,17.29996,100,100,1,2,7,21,27,25,11.80353,2
1,1,2,2,5.807509,18.8076,0.008498904,0.6085013,15,3,12.70001,17.29996,100,100,1,2,7,21,27,25,11.90307,2
1,1,2,2,6.307511,18.3076,0.008498904,0.6085013,15,3,12.70001,17.29996,100,100,1,2,7,21,27,25,12.00412,2
1,1,2,2,6.807513,17.8076,0.008498904,0.6085013,15,3,13.20002,17.29996,100,100,1,2,7,21,27,25,12.10539,2
1,1,2,2,7.307515,17.30759,0.008498904,0.6085013,15,3,13.30002,17.29996,100,100,1,2,7,21,27,25,12.20343,2
