NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.1195992,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.2013229,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.3042079,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.4008574,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.5000803,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,15,25,0.6002614,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,0.702314,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,0.8013263,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,0.9008226,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,1.002902,1
0,1,2,2,0,2.907553,0.3085,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,1.100815,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,1.202155,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,1.301988,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,27,27,3,27,1,2,7,5,15,25,1.400869,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,1.503347,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,1.601942,1
1,1,2,1,18.70756,5.907552,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,1.700114,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,1.800929,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,1.902655,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,5,15,25,2.003505,1
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,27,26.6,3,27.3,1,2,7,5,15,25,2.101984,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,26,3,27.3,1,2,7,5,15,25,2.202928,1
1,1,2,2,15.70755,8.907564,0.3085001,0.3085001,15,3,27,25.59999,3,27.3,1,2,7,5,15,25,2.301453,1
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,27,25.09999,3,27.3,1,2,7,5,15,25,2.401813,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,24.49999,3,27.3,1,2,7,5,15,25,2.503582,1
1,1,2,1,14.20754,10.40757,0.3085001,8.307555,15,3,27,24.09999,3,27.3,1,2,7,5,15,25,2.601452,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,27,23.49999,3,27.3,1,2,7,5,15,25,2.703888,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,27,22.99998,3,27.3,1,2,7,5,15,25,2.803215,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,27,22.59998,3,27.3,1,2,7,5,15,25,2.900351,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,27,22.09998,3,27.3,1,2,7,5,15,25,3.002079,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,27,21.59998,3,27.3,1,2,7,5,15,25,3.100882,1
1,1,2,2,11.20753,13.40758,0.3085001,0.3085001,15,3,27,21.09998,3,27.3,1,2,7,5,15,25,3.20122,1
1,1,2,2,10.70753,13.90758,0.3085001,0.3085001,15,3,27,20.59998,3,27.3,1,2,7,5,15,25,3.30094,1
1,1,1,1,10.20753,14.40758,2.307555,8.307554,15,3,27,20.09997,3,27.3,1,2,7,5,15,25,3.402009,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,27,19.49997,3,27.3,1,2,7,5,15,25,3.502795,1
1,1,2,2,9.107522,15.50759,0.3085001,0.3085001,15,3,27,18.99997,3,27.3,1,2,7,5,15,25,3.602771,1
1,1,2,2,8.60752,16.00759,0.3085001,0.3085001,15,3,27,18.49997,3,27.3,1,2,7,5,15,25,3.703186,1
1,1,2,2,8.207519,16.40759,0.3085001,0.3085001,15,3,27,18.09997,3,27.3,1,2,7,5,15,25,3.800951,1
1,1,2,2,7.707517,16.90759,0.3085,0.3085,15,3,27,17.59996,3,27.3,1,2,7,5,15,25,3.900711,1
1,1,2,2,7.207514,17.4076,0.3085001,0.3085001,15,3,27,17.09996,3,27.3,1,2,7,5,15,25,4.00133,1
1,1,2,2,6.707512,17.9076,0.3085001,0.3085001,15,3,26.5,17.09996,2.7,27.3,1,2,7,5,15,25,4.101013,1
1,1,2,2,6.20751,18.4076,0.3085001,0.3085001,15,3,26,17.09996,2.7,27.3,1,2,7,5,15,25,4.200695,1
1,1,2,2,5.707509,18.9076,0.3085001,0.3085001,15,3,25.49999,17.09996,2.7,27.3,1,2,7,5,15,25,4.30092,1
1,1,2,2,5.107506,19.5076,0.3085001,0.3085001,15,3,24.89999,17.09996,2.7,27.3,1,2,7,5,15,25,4.402812,1
1,0,2,2,4.607504,0,0.3085001,0.3085001,15,3,24.39999,17.09996,2.7,27.3,1,2,7,5,15,25,4.5048,1
1,0,2,2,4.207503,0,0.3085001,0.3085001,15,3,23.99999,17.09996,2.7,27.3,1,2,7,5,15,25,4.601078,1
1,0,2,2,3.607501,0,0.3085001,0.3085001,15,3,23.39999,17.09996,2.7,27.3,1,2,7,5,15,25,4.702539,1
1,0,2,2,3.107499,0,0.3085001,0.3085001,15,3,22.89998,17.09996,2.7,27.3,1,2,7,5,15,25,4.803894,1
1,0,2,2,2.607497,0,0.3085001,0.3085001,15,3,22.39998,17.09996,2.7,27.3,1,2,7,5,15,25,4.902413,1
