NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,27,15,27,0.1116078,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,27,15,27,0.2006956,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,27,15,27,0.3018612,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,27,15,27,0.4002291,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,27,15,27,0.5020425,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,9,27,15,27,0.6090366,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,9,27,15,27,0.7020091,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,9,27,15,27,0.803058,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,0.9008384,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.001728,1
0,1,2,2,0,1.707554,0.3085001,0.3085,15,3,27,27,3,27,0,2,9,27,15,27,1.104923,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.202849,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.301985,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.402181,1
0,1,2,2,0,3.707552,0.3085001,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.501411,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,27,27,3,27,0,2,9,27,15,27,1.601211,1
0,1,2,1,0,4.707551,0.3085001,0.3075551,15,3,27,27,3,27,0,2,9,27,15,27,1.703884,1
0,1,2,1,0,5.207551,0.3085001,0.3075551,15,3,27,27,3,27,0,2,9,27,15,27,1.803588,1
0,1,2,1,0,5.707551,0.3085001,0.3075551,15,3,27,27,3,27,0,2,9,27,15,27,1.903353,1
0,1,2,1,0,6.207554,0.3085001,0.3075551,15,3,27,27,3,27,0,2,9,27,15,27,2.0008,1
0,1,2,1,0,6.707556,0.3085001,0.3075551,15,3,27,26.5,3.5,27,0,2,9,27,15,27,2.101529,1
0,1,2,1,0,7.207557,0.3085001,0.3075551,15,3,27,26,3.999999,27,0,2,9,27,15,27,2.202903,1
0,1,2,1,0,7.70756,0.3085001,0.3075551,15,3,27,25.49999,4.499999,27,0,2,9,27,15,27,2.301144,1
