NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.1184644,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.2030937,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.3005718,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.4001938,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.5043008,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.6030329,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.7010988,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,7,25,27,0.8027556,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,0.9012091,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.002796,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.102551,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.202098,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.300849,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.404523,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.50249,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.600325,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.701399,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,0,2,15,7,25,27,1.803122,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,0,2,15,7,25,27,1.903366,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,0,2,15,7,25,27,2.000868,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,2.7,27,0,2,15,7,25,27,2.101381,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,2.7,27,0,2,15,7,25,27,2.202869,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,2.7,27,0,2,15,7,25,27,2.300975,1
0,1,2,2,0,3.207552,0.2084997,0.4085005,15,3,27,27,2.7,27,0,2,15,7,25,27,2.400436,3
0,1,2,2,0,3.207552,0.008498904,0.6085013,15,3,27,27,2.7,27,0,2,15,7,25,27,2.500521,3
0,1,2,2,0,3.207552,0.008498904,0.6085013,15,3,27,27,2.7,27,0,2,15,7,25,27,2.603952,3
0,1,2,2,0,3.307552,0.008498904,0.6085013,15,3,27,27,2.7,27,0,2,15,7,25,27,2.701937,1
0,1,2,2,0,3.807552,0.008498904,0.6085013,15,3,27,27,2.7,27,0,2,15,7,25,27,2.80004,1
0,1,2,2,0,4.007551,8.008499,0.6085013,15,3,27,27,2.7,27,0,2,15,7,25,27,2.926639,3
2,2,2,2,0.6085036,0.00849652,7.608498,1.008503,15,3,27,27,2.7,27,0,2,15,7,25,27,3.000063,3
2,2,2,2,0.6085036,0.00849652,7.108495,1.508505,15,3,27,27,2.7,27,0,2,15,7,25,27,3.100976,3
2,2,2,2,0.6085036,0.00849652,6.608493,2.008507,15,3,27,27,2.7,27,0,2,15,7,25,27,3.202803,3
2,2,2,2,0.6085036,0.00849652,6.108491,2.508508,15,3,27,27,2.7,27,1,2,15,7,25,27,3.303102,3
2,2,2,2,0.6085036,0.00849652,5.60849,3.00851,15,3,27,27,2.7,27,1,2,15,7,25,27,3.400476,3
2,2,2,2,0.6085036,0.00849652,5.108488,3.508512,15,3,27,27,2.7,27,1,2,100,100,25,27,3.50176,3
2,2,2,2,4.608503,0.00849652,4.608486,4.008514,15,3,27,27,2.7,27,1,2,100,100,25,27,3.601119,3
2,2,2,2,4.608503,0.00849652,4.108484,4.508516,15,3,27,27,2.7,27,1,2,100,100,25,27,3.702258,3
2,2,2,2,0.6085036,0.00849652,3.608482,5.008518,15,3,27,27,2.7,27,1,2,100,100,25,27,3.803946,3
2,2,2,2,0.6085036,0.00849652,3.10848,5.50852,15,3,27,27,2.7,27,1,2,100,100,25,27,3.900347,3
2,2,2,2,0.6085036,0.00849652,2.608478,6.008522,15,3,27,27,2.7,27,1,2,100,100,25,27,4.001313,3
2,2,2,2,0.6085036,0.00849652,2.108476,6.508524,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.102352,3
2,2,2,2,0.6085036,0.00849652,1.608475,7.008525,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.201831,3
2,2,2,2,0.6085036,0.00849652,1.108473,7.508528,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.301723,3
2,2,2,2,0.6085036,0.00849652,0.8084715,7.808529,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.400306,3
2,2,2,2,0.1085041,0.5084961,0.8084715,7.808529,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.500727,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.603901,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.703277,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,27.3,27,2.7,27,1,2,100,100,25,27,4.801464,1
