NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.1194187,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.2061244,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.3016516,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.4029586,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.5028127,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.6015354,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.7023951,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.8012083,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,0.9023683,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.0015,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.127578,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.206655,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.315102,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.407649,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.506723,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.606292,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.70725,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.807059,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,1.906281,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,27,23,2.007455,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.106698,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.206411,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.306086,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.406713,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.506366,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.606393,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.715276,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.807594,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,2.907724,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.007111,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.107489,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.200053,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.306962,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.407623,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.507798,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.607659,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.739926,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.804412,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,3.90729,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,2.7,27,1,2,23,23,27,23,4.004557,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,26.5,1,2,23,23,27,23,4.116892,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,26,1,2,23,23,27,23,4.213265,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,25.49999,1,2,23,23,27,23,4.307173,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,24.99999,1,2,23,23,27,23,4.413334,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,24.49999,1,2,23,23,27,23,4.503272,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,23.99999,1,2,23,23,27,23,4.603498,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,23.49999,1,2,23,23,27,23,4.703259,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,22.99998,1,2,23,23,27,23,4.803628,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,22.49998,1,2,23,23,27,23,4.904062,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,21.99998,1,2,23,23,27,23,5.003181,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27.3,2.7,21.49998,1,2,23,23,27,23,5.103439,0
