NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.1056173,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.2032625,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.3016112,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.4022351,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.501812,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.6011694,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.7044926,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.8026206,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,0.9061861,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.004697,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.104867,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.205388,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.305431,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.406212,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.505681,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.624142,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.700311,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.807798,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,1.907102,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,5,27,23,2.008935,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,26.4,1,2,27,5,27,23,2.120729,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,26,1,2,27,5,27,23,2.208477,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,25.49999,1,2,27,5,27,23,2.308353,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,24.99999,1,2,27,5,27,23,2.408546,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,24.49999,1,2,27,5,27,23,2.508149,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,23.99999,1,2,27,5,27,23,2.600982,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,23.49999,1,2,27,5,27,23,2.708601,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,22.99998,1,2,27,5,27,23,2.807941,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,22.49998,1,2,27,5,27,23,2.90776,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,21.99998,1,2,27,5,27,23,3.008073,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,21.49998,1,2,27,5,27,23,3.107949,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,20.99998,1,2,27,5,27,23,3.208841,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,20.49998,1,2,27,5,27,23,3.307785,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,19.99997,1,2,27,5,27,23,3.408411,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,19.49997,1,2,27,5,27,23,3.51617,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,18.99997,1,2,27,5,27,23,3.606628,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,18.49997,1,2,27,5,27,23,3.705702,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,17.99997,1,2,27,5,27,23,3.805846,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,17.49996,1,2,27,5,27,23,3.905681,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27.3,3,16.99996,1,2,27,5,27,23,4.006002,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,26.8,3,17.49996,1,2,27,5,27,23,4.105742,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,26.3,3,17.99997,1,2,27,5,27,23,4.206371,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,25.8,3,18.49997,1,2,27,5,27,23,4.306053,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,25.29999,3,18.99997,1,2,27,5,27,23,4.402596,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,24.79999,3,19.49997,1,2,27,5,27,23,4.505637,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,24.29999,3,19.99997,1,2,27,5,27,23,4.606189,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,23.79999,3,20.49998,1,2,27,5,27,23,4.706031,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,23.29999,3,20.99998,1,2,27,5,27,23,4.806054,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,22.79998,3,21.49998,1,2,27,5,27,23,4.900826,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,22.29998,3,21.99998,1,2,27,5,27,23,5.000645,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,21.79998,3,22.49998,1,2,27,5,27,23,5.101338,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,21.29998,3,22.99998,1,2,27,5,27,23,5.200676,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,20.79998,3,23.49999,1,2,27,5,27,23,5.300603,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,20.29997,3,23.99999,1,2,27,5,27,23,5.408255,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,19.79997,3,24.49999,1,2,27,5,27,23,5.507861,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,19.29997,3,24.99999,1,2,27,5,27,23,5.609139,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,18.79997,3,25.49999,1,2,27,5,27,23,5.700177,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,18.29997,3,26,1,2,27,5,27,23,5.800733,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,17.79996,3,26.5,1,2,27,5,27,23,5.901299,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,17.29996,3,27,1,2,27,5,27,23,6.000357,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,26.5,17.29996,2.7,27,1,2,27,5,27,23,6.10066,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,26,17.29996,2.7,27,1,2,27,5,27,23,6.201187,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,25.49999,17.29996,2.7,27,1,2,27,5,27,23,6.301428,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,24.99999,17.29996,2.7,27,1,2,27,5,27,23,6.401165,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,24.49999,17.29996,2.7,27,1,2,27,5,27,23,6.500925,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,23.99999,17.29996,2.7,27,1,2,27,5,27,23,6.60818,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,23.49999,17.29996,2.7,27,1,2,27,5,27,23,6.700025,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,22.99998,17.29996,2.7,27,1,2,27,5,27,23,6.800802,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,22.49998,17.29996,2.7,27,1,2,27,5,27,23,6.90065,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,21.99998,17.29996,2.7,27,1,2,27,5,27,23,7.000945,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,21.49998,17.29996,2.7,27,1,2,27,5,27,23,7.101033,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,20.99998,17.29996,2.7,27,1,2,27,5,27,23,7.211324,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,20.49998,17.29996,2.7,27,1,2,27,5,27,23,7.301907,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,19.99997,17.29996,2.7,27,1,2,27,5,27,23,7.400529,0
